,GeneStableID,GeneName,Gene description,baseMean,log2FoldChange,FoldChange,pvalue,padj,neglogpadj,Ctrl_rep1,Ctrl_rep2,dnBMPR1A_rep1,dnBMPR1A_rep2,lfcSE,stat
2972436,ENSGALG00000046984,M1AP,meiosis 1 associated protein [Source:NCBI gene;Acc:425987],17.28145986,-0.46204935799999997,0.7259543029181892,0.6932507240000001,,,25.2857637,14.77485816,21.22638357,7.838834012,1.17138384,-0.394447441
2972484,ENSGALG00000035718,DOK1,docking protein 1 [Source:NCBI gene;Acc:430423],44.22629901,0.230343102,1.1731139062247284,0.749980504,,,46.35723344,35.09028813,45.48510765,49.97256683,0.72283762,0.318665071
2972532,ENSGALG00000036142,LOXL3,lysyl oxidase like 3 [Source:NCBI gene;Acc:425986],10.98219411,0.011866585,1.0082592105714598,0.9933407129999999,,,12.64288185,9.23428635,16.17248272,5.879125509,1.42178211,0.008346275
2973083,ENSGALG00000036547,,dedicator of cytokinesis protein 2-like [Source:NCBI gene;Acc:429518],2.7482783239999997,1.400266636,2.6395036042239406,0.601456983,,,2.107146975,0.923428635,4.04312068,3.919417006,2.680929274,0.522306444
2973103,ENSGALG00000033656,DQX1,DEAQ-box RNA dependent ATPase 1 [Source:NCBI gene;Acc:100859193],36.74475552,0.97149805,1.9608756511728067,0.223159528,,,28.44648416,21.2388586,41.44198697,55.85169233,0.797506396,1.218169603
2973119,ENSGALG00000032172,,interleukin-12 subunit beta-like [Source:NCBI gene;Acc:101747944],0.23085715899999998,-1.4025132809999998,0.3782695938161103,0.778776646,,,0.0,0.923428635,0.0,0.0,4.992685037,-0.280913631
2973161,ENSGALG00000054625,,,3.2652820680000003,-0.677580657,0.6252128532646265,0.7853016540000001,,,5.267867437,2.770285905,4.04312068,0.9798542509999999,2.487295101,-0.272416673
2973197,ENSGALG00000031211,LBX2,ladybird homeobox 2 [Source:NCBI gene;Acc:431414],1.2411961040000001,-1.975366947,0.2543052327009419,0.636635724,,,2.107146975,1.84685727,1.01078017,0.0,4.1814865569999995,-0.47240782
2973233,ENSGALG00000049949,,uncharacterized LOC101749299 [Source:NCBI gene;Acc:101749299],2.9243201610000003,-0.987085036,0.5044960798041164,0.72796809,,,3.160720462,4.617143175,0.0,3.919417006,2.837840074,-0.347829691
2973236,ENSGALG00000046858,MOGS,mannosyl-oligosaccharide glucosidase [Source:NCBI gene;Acc:107049491],3.913703672,0.8078035370000001,1.7505442579351373,0.7251199840000001,,,1.053573487,4.617143175,6.064681021,3.919417006,2.297347965,0.351624373
2973290,ENSGALG00000049426,WBP1,WW domain binding protein 1 [Source:NCBI gene;Acc:107049494],27.12689824,-0.146694443,0.9033178089672718,0.87711206,,,35.82149857,21.2388586,16.17248272,35.27475305,0.948672895,-0.154631215
2973292,ENSGALG00000040646,,INO80 complex subunit B [Source:NCBI gene;Acc:107049493],18.7747223,-0.930201328,0.524785102974108,0.399939055,,,32.66077811,16.62171543,11.11858187,14.69781377,1.10510643,-0.841730084
2973310,ENSGALG00000054891,RTKN,rhotekin [Source:NCBI gene;Acc:107056271],7.827219857999999,0.38386275799999997,1.3048308146576604,0.8211458559999999,,,5.267867437,8.310857715,3.03234051,14.69781377,1.69797103,0.22607144199999998
2973346,ENSGALG00000054913,,drebrin-like [Source:NCBI gene;Acc:107056280],0.965747847,1.604085955,3.0400308308207555,0.740985653,,,0.0,0.923428635,0.0,2.9395627539999998,4.852802543999999,0.330548367
2973348,ENSGALG00000040291,,rho-related BTB domain-containing protein 2-like [Source:NCBI gene;Acc:107056274],20.96052333,-0.650486201,0.6370655807379888,0.55215485,,,33.7143516,17.54514406,8.086241361,24.49635629,1.094110583,-0.5945342379999999
2973671,ENSGALG00000031570,WDR54,WD repeat-containing protein 54 [Source:NCBI gene;Acc:101751597],1.719068345,1.3116603820000001,2.4822705747205607,0.719249742,,,1.053573487,0.923428635,0.0,4.899271257,3.6489575039999997,0.35946167700000003
2973719,ENSGALG00000041205,,uncharacterized LOC107056275 [Source:NCBI gene;Acc:107056275],0.497658605,2.455620491,5.48548997573224,0.615710521,,,0.0,0.0,1.01078017,0.9798542509999999,4.892270013,0.501938872
2973754,ENSGALG00000040759,CPXM1,"carboxypeptidase X, M14 family member 1 [Source:NCBI gene;Acc:100858707]",46.91104675,-0.090166786,0.9394141398548785,0.9061622559999999,,,43.19651298,53.55886083,24.25872408,66.6300891,0.764899208,-0.117880611
2973808,ENSGALG00000054019,,Sperm histone  [Source:UniProtKB/Swiss-Prot;Acc:P15340],0.252695043,1.4715461719999998,2.773189439950112,0.768284898,,,0.0,0.0,1.01078017,0.0,4.994741884,0.294619063
2973912,ENSGALG00000049332,,Sperm histone  [Source:UniProtKB/Swiss-Prot;Acc:P15340],0.0,,,,,,0.0,0.0,0.0,0.0,,
2974016,ENSGALG00000047979,EBF4,transcription factor COE1-like [Source:NCBI gene;Acc:107050199],2.199212471,-0.314269697,0.8042580091249187,0.9220103359999999,,,2.107146975,2.770285905,0.0,3.919417006,3.21005295,-0.09790171800000001
2974100,ENSGALG00000054336,CDC25B,M-phase inducer phosphatase 2-like [Source:NCBI gene;Acc:107049885],21.23327886,0.681774111,1.6041111504229906,0.533691747,,,9.482161386,23.08571587,14.15092238,38.21431581,1.0954298690000002,0.6223804279999999
2974385,ENSGALG00000049119,ZNF638,zinc finger protein 638 [Source:NCBI gene;Acc:395593],40.76228765,-0.144740824,0.904541861300359,0.849650082,,,50.57152739,35.09028813,31.33418527,46.05314982,0.7635422559999999,-0.18956491600000003
2974465,ENSGALG00000052976,,N-acetyl-D-glucosamine kinase-like [Source:NCBI gene;Acc:107051359],22.47176136,-0.541189475,0.6872040885546904,0.597394674,,,20.01789626,33.24343086,12.12936204,24.49635629,1.024687406,-0.528150801
2974473,ENSGALG00000045640,,,0.0,,,,,,0.0,0.0,0.0,0.0,,
2974475,ENSGALG00000051660,,"V-type proton ATPase subunit B, kidney isoform-like [Source:NCBI gene;Acc:107049680]",35.14165667,-0.40769699600000003,0.7538257614413272,0.621023987,,,35.82149857,44.32457448,21.22638357,39.19417006,0.824630491,-0.494399614
2974493,ENSGALG00000033770,,,52.37254376,0.557507414,1.4717242787872382,0.40844600700000006,,,43.19651298,41.55428857,73.78695242,50.95242108,0.6744328909999999,0.8266314140000001
2974619,ENSGALG00000030834,ATP8B1,ATPase phospholipid transporting 8B1 [Source:NCBI gene;Acc:426857],55.01034187,-0.038697929,0.9735331908703861,0.952397726,,,57.94654181,53.55886083,56.60368953,51.93227533,0.648249524,-0.05969604
2975373,ENSGALG00000035751,ONECUT2,one cut homeobox 2 [Source:NCBI gene;Acc:100857974],1.701995091,1.41053217,2.6583520393512736,0.6945422379999999,,,0.0,1.84685727,2.02156034,2.9395627539999998,3.5918967360000003,0.39269841899999997
2975753,ENSGALG00000039151,ST8SIA3Z,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3-Z [Source:NCBI gene;Acc:414796]",59.96045792,0.08725557800000001,1.0623473680304105,0.901287356,,,67.42870319,48.94171765,32.34496544,91.12644539,0.7034739740000001,0.124035261
2975843,ENSGALG00000054655,,alpha kinase 2 [Source:NCBI gene;Acc:426853],14.61195512,0.706484002,1.6318223461600005,0.688119105,,,0.0,22.16228724,1.01078017,35.27475305,1.7600108509999999,0.40140889
2975858,ENSGALG00000040959,GRP,gastrin releasing peptide [Source:NCBI gene;Acc:425213],33.21021326,-1.9593647669999998,0.2571416537733258,0.063579205,,,32.66077811,72.95086216,25.26950425,1.959708503,1.056193455,-1.855119208
2975900,ENSGALG00000033279,RAX,retina and anterior neural fold homeobox [Source:NCBI gene;Acc:100677794],62.49527937,-1.696028822,0.30863448579659175,0.020046876,,,50.57152739,140.3611525,40.4312068,18.61723078,0.7293275229999999,-2.3254693769999997
2976043,ENSGALG00000038426,CPLX4,complexin 4 [Source:HGNC Symbol;Acc:HGNC:24330],0.0,,,,,,0.0,0.0,0.0,0.0,,
2976115,ENSGALG00000035912,CTIF,CBP80/20-dependent translation initiation factor [Source:NCBI gene;Acc:770140],56.08666857,-0.16886515,0.8895421359537714,0.79359963,,,64.26798273,54.48228946,56.60368953,48.99271257,0.645412305,-0.261639186
2976175,ENSGALG00000033408,ZBTB7C,zinc finger and BTB domain containing 7C [Source:NCBI gene;Acc:431576],4.341525221,0.74442672,1.6753084240731264,0.757525373,,,0.0,6.464000445,4.04312068,6.85897976,2.411238992,0.308732035
2976245,ENSGALG00000051844,SKOR2,SKI family transcriptional corepressor 2 [Source:NCBI gene;Acc:770237],5.588264467999999,-0.8414036340000001,0.5581003150853541,0.668436079,,,11.58930836,2.770285905,5.05390085,2.9395627539999998,1.9645405130000002,-0.428295384
2976485,ENSGALG00000035927,ST8SIA5,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:NCBI gene;Acc:414797]",21.26120726,3.3256642889999997,10.025930886688313,0.006877475,,,2.107146975,5.54057181,63.67915072,13.71795952,1.230488127,2.7027195269999997
2976575,ENSGALG00000037829,LOXHD1,lipoxygenase homology domains 1 [Source:NCBI gene;Acc:427648],11.12749751,-0.279798958,0.8237057940691919,0.8491214340000001,,,10.53573487,13.85142952,17.18326289,2.9395627539999998,1.4707718930000002,-0.19023953300000002
2976659,ENSGALG00000040136,PSTPIP2,proline-serine-threonine phosphatase interacting protein 2 [Source:NCBI gene;Acc:770399],33.07854534,0.992286412,1.989335232257136,0.27291989699999997,,,13.69645534,30.47314495,62.66837055,25.47621054,0.905070952,1.096363119
2976776,ENSGALG00000035595,,urea transporter 2-like [Source:NCBI gene;Acc:107051909],3.0417151639999997,-2.330011884,0.19888248266515718,0.41253651399999997,,,7.3750144120000005,2.770285905,2.02156034,0.0,2.8434264039999997,-0.8194380840000001
2976818,ENSGALG00000036775,SETBP1,SET binding protein 1 [Source:NCBI gene;Acc:416376],65.37785882,1.4299855890000002,2.6944402389842463,0.019116255,,,34.76792508,36.01371676,84.90553429,105.8242592,0.6102557789999999,2.34325612
2976863,ENSGALG00000042626,SYT4,synaptotagmin 4 [Source:NCBI gene;Acc:422960],2.5860713630000003,-3.24342577,0.1055921309684273,0.313515063,,,1.053573487,8.310857715,0.0,0.9798542509999999,3.218087277,-1.0078737740000001
2977944,ENSGALG00000033353,RIT2,Ras like without CAAX 2 [Source:NCBI gene;Acc:770660],0.0,,,,,,0.0,0.0,0.0,0.0,,
2978394,ENSGALG00000038930,,,5.428517372000001,1.826862873,3.5476480035014455,0.364023507,,,1.053573487,3.69371454,10.1078017,6.85897976,2.0125729480000003,0.907725047
2978439,ENSGALG00000050344,,CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015],0.0,,,,,,0.0,0.0,0.0,0.0,,
2978443,ENSGALG00000002413,,,0.977802732,-1.5294461940000001,0.3464103177138959,0.741071755,,,1.053573487,1.84685727,1.01078017,0.0,4.628592574,-0.330434396
2978548,ENSGALG00000048972,,,4.149325461,0.985043346,1.9793727825043963,0.6931177140000001,,,0.0,5.54057181,9.097021531000001,1.959708503,2.496133702,0.39462763799999995
2978552,ENSGALG00000018534,,aquaporin 7 [Source:NCBI gene;Acc:426892],0.771750307,-1.0805569259999999,0.4728462544892191,0.8249399140000001,,,2.107146975,0.0,0.0,0.9798542509999999,4.885067966,-0.22119588399999998
2978662,ENSGALG00000026884,,phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:NCBI gene;Acc:426893],1.263475213,3.798941363,13.918591923600397,0.43130908799999995,,,0.0,0.0,5.05390085,0.0,4.827402597,0.7869534990000001
2978677,ENSGALG00000002452,AQP3,aquaporin 3 (Gill blood group) [Source:NCBI gene;Acc:426894],0.263393372,-1.4986048790000002,0.3538954506371292,0.76375691,,,1.053573487,0.0,0.0,0.0,4.986191817,-0.300550988
2978992,ENSGALG00000005759,IFNW1,interferon omega 1 [Source:NCBI gene;Acc:554219],0.23085715899999998,-1.4025132809999998,0.3782695938161103,0.778776646,,,0.0,0.923428635,0.0,0.0,4.992685037,-0.280913631
2979220,ENSGALG00000046996,IFN-A,interferon type A1/A2-like [Source:NCBI gene;Acc:100859032],0.0,,,,,,0.0,0.0,0.0,0.0,,
2979424,ENSGALG00000047630,IFN-A,interferon type A1/A2-like [Source:NCBI gene;Acc:100857744],0.0,,,,,,0.0,0.0,0.0,0.0,,
2979628,ENSGALG00000054396,,interferon type A1/A2-like [Source:NCBI gene;Acc:100857403],0.47582072200000003,0.033595865,1.023560135445691,0.994629834,,,0.0,0.923428635,0.0,0.9798542509999999,4.991543651000001,0.0067305559999999995
2979844,ENSGALG00000053752,IFN-A,interferon type A1/A2-like [Source:NCBI gene;Acc:100857947],0.0,,,,,,0.0,0.0,0.0,0.0,,
2980048,ENSGALG00000054368,,interferon type A1/A2-like [Source:NCBI gene;Acc:100859414],0.0,,,,,,0.0,0.0,0.0,0.0,,
2980112,ENSGALG00000048874,IFN-A,interferon [Source:NCBI gene;Acc:396398],0.5160884139999999,-0.039899542999999996,0.9727226771799827,0.993611861,,,1.053573487,0.0,1.01078017,0.0,4.983436921,-0.008006431
2980316,ENSGALG00000044725,,interferon type A1/A2-like [Source:NCBI gene;Acc:100858506],0.244963563,1.4489509090000001,2.7300945364760687,0.771814694,,,0.0,0.0,0.0,0.9798542509999999,4.996347688,0.290002017
2980532,ENSGALG00000050924,IFN-A,interferon type A1/A2-like [Source:NCBI gene;Acc:100858177],0.252695043,1.4715461719999998,2.773189439950112,0.768284898,,,0.0,0.0,1.01078017,0.0,4.994741884,0.294619063
2980736,ENSGALG00000052209,,interferon type A1/A2-like [Source:NCBI gene;Acc:100858762],0.0,,,,,,0.0,0.0,0.0,0.0,,
2980800,ENSGALG00000053207,,interferon type A1/A2-like [Source:NCBI gene;Acc:776018],0.0,,,,,,0.0,0.0,0.0,0.0,,
2980864,ENSGALG00000054104,,interferon type A3-like [Source:NCBI gene;Acc:768614],0.263393372,-1.4986048790000002,0.3538954506371292,0.76375691,,,1.053573487,0.0,0.0,0.0,4.986191817,-0.300550988
2981056,ENSGALG00000045636,,uncharacterized LOC427400 [Source:NCBI gene;Acc:427400],12.68649446,0.620174656,1.537061250216479,0.6381533220000001,,,12.64288185,7.38742908,11.11858187,19.59708503,1.3187283890000001,0.47028232700000006
2981120,ENSGALG00000025921,,LOC431653 [Source:NCBI gene;Acc:431653],1.2402807740000001,3.7732600510000003,13.6730202434819,0.404069268,,,0.0,0.0,2.02156034,2.9395627539999998,4.522255073999999,0.834375768
2981176,ENSGALG00000005814,,KIAA1161 [Source:NCBI gene;Acc:427401],1.982902942,4.450276593,21.86083485811796,0.231049502,,,0.0,0.0,3.03234051,4.899271257,3.7158104080000003,1.197659758
2981232,ENSGALG00000030845,ENHO,energy homeostasis associated [Source:NCBI gene;Acc:768968],29.204863800000002,-0.7448445909999999,0.5967321488226809,0.466759076,,,62.16083575,11.08114362,15.16170255,28.41577329,1.02347228,-0.72776235
2981234,ENSGALG00000005839,ARID3C,AT-rich interaction domain 3C [Source:NCBI gene;Acc:100858693],18.27796604,-0.431852309,0.7413093900456444,0.726480276,,,10.53573487,31.39657359,26.28028442,4.899271257,1.234529131,-0.349811356
2981322,ENSGALG00000028140,CNTFR,ciliary neurotrophic factor receptor [Source:NCBI gene;Acc:395885],27.24087218,0.22931379899999998,1.1722772366692336,0.805567168,,,16.8571758,33.24343086,34.36652578,24.49635629,0.9316069920000001,0.246148645
2981534,ENSGALG00000028256,CCL19,C-C motif chemokine ligand 19 [Source:NCBI gene;Acc:427406],2.519218946,4.794679347,27.755068469446968,0.165747474,,,0.0,0.0,9.097021531000001,0.9798542509999999,3.4593692739999997,1.38599813
2981710,ENSGALG00000046192,CCL21,c-C motif chemokine 26-like [Source:NCBI gene;Acc:100857191],0.263393372,-1.4986048790000002,0.3538954506371292,0.76375691,,,1.053573487,0.0,0.0,0.0,4.986191817,-0.300550988
2981782,ENSGALG00000001900,PHF24,PHD finger protein 24 [Source:NCBI gene;Acc:427408],29.24201534,0.76421062,1.6984404312330141,0.45474203399999996,,,37.92864555,5.54057181,32.34496544,41.15387856,1.022310536,0.7475327629999999
2981818,ENSGALG00000002023,PIGO,phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215],19.23014784,-1.0794540940000001,0.4732078481239501,0.334793048,,,18.96432277,33.24343086,7.0754611910000005,17.63737653,1.119179933,-0.9645045109999999
2981867,ENSGALG00000002069,FAM214B,family with sequence similarity 214 member B [Source:NCBI gene;Acc:100858763],12.109215800000001,0.060386757,1.0427452620287894,0.96437548,,,12.64288185,11.08114362,7.0754611910000005,17.63737653,1.352036394,0.044663559000000005
2981871,ENSGALG00000002165,UNC13B,unc-13 homolog B [Source:NCBI gene;Acc:100858799],29.63023289,0.019630245,1.0136996407135963,0.982403666,,,20.01789626,38.78400267,30.323405100000002,29.39562754,0.890037628,0.022055522
2982989,ENSGALG00000002326,,ATPase phospholipid transporting 8B4 (putative) [Source:NCBI gene;Acc:431656],18.06772702,-0.16445111,0.8922679284943345,0.90407044,,,2.107146975,36.01371676,27.29106459,6.85897976,1.364501634,-0.120521006
2983145,ENSGALG00000002371,RUSC2,RUN and SH3 domain containing 2 [Source:NCBI gene;Acc:431657],22.9003996,1.178033834,2.2626819893556913,0.312652622,,,2.107146975,25.85600178,30.323405100000002,33.31504455,1.166749425,1.009671664
2983166,ENSGALG00000028411,,,5.184027914,-0.38353151700000004,0.7665588625660048,0.846271502,,,5.267867437,6.464000445,6.064681021,2.9395627539999998,1.97821181,-0.193877883
2983167,ENSGALG00000021355,,receptor-type tyrosine-protein phosphatase S-like [Source:NCBI gene;Acc:100858919],0.959372923,0.098360887,1.0705564622857862,0.9830357909999999,,,0.0,1.84685727,1.01078017,0.9798542509999999,4.625899046000001,0.021263086
2983207,ENSGALG00000027747,TROJANZ,phosphotyrosine phosphatase kappa-like-Z [Source:NCBI gene;Acc:427414],13.56599359,0.080362657,1.057283781528849,0.948947104,,,11.58930836,14.77485816,15.16170255,12.73810527,1.2550970320000001,0.06402903900000001
2983213,ENSGALG00000045280,,uncharacterized LOC100858953 [Source:NCBI gene;Acc:100858953],0.23085715899999998,-1.4025132809999998,0.3782695938161103,0.778776646,,,0.0,0.923428635,0.0,0.0,4.992685037,-0.280913631
2983219,ENSGALG00000027658,TESK1,testis-specific kinase 1 [Source:NCBI gene;Acc:429878],8.029032427,-0.9568450690000001,0.5151822992592635,0.5600440879999999,,,14.75002882,6.464000445,4.04312068,6.85897976,1.6418744630000002,-0.582776022
2983327,ENSGALG00000005194,CD72,CD72 molecule [Source:NCBI gene;Acc:395923],0.757643902,-3.04687734,0.12100366582947068,0.530303923,,,2.107146975,0.923428635,0.0,0.0,4.855255371,-0.627542139
2983339,ENSGALG00000021353,,CD72 antigen-like [Source:NCBI gene;Acc:768355],0.23085715899999998,-1.4025132809999998,0.3782695938161103,0.778776646,,,0.0,0.923428635,0.0,0.0,4.992685037,-0.280913631
2983374,ENSGALG00000002383,CD72AG,CD72 antigen [Source:NCBI gene;Acc:427415],0.0,,,,,,0.0,0.0,0.0,0.0,,
2983409,ENSGALG00000029035,,"C-type lectin domain family 5, member A [Source:NCBI gene;Acc:100859051]",4.620635292,0.803976771,1.745907070989189,0.7391444770000001,,,2.107146975,4.617143175,0.0,11.75825102,2.414442568,0.332986496
2983411,ENSGALG00000002386,TMEM8B,transmembrane protein 8B [Source:NCBI gene;Acc:769808],0.47582072200000003,0.033595865,1.023560135445691,0.994629834,,,0.0,0.923428635,0.0,0.9798542509999999,4.991543651000001,0.0067305559999999995
2983431,ENSGALG00000025868,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C-Z [Source:NCBI gene;Acc:101750393]",27.59836218,-0.494271136,0.7099202463429759,0.583568834,,,36.87507206,27.70285905,24.25872408,21.55679353,0.901659709,-0.548179242
2983509,ENSGALG00000027418,,histidine triad nucleotide binding protein 1 [Source:NCBI gene;Acc:100859112],45.1438775,-0.048516555,0.9669300596322637,0.94680727,,,55.83939483,36.01371676,49.52822833,39.19417006,0.727202977,-0.066716662
2983510,ENSGALG00000027630,NPR2,natriuretic peptide receptor 2 [Source:NCBI gene;Acc:100859339],15.11792064,0.335150974,1.2615094153552384,0.7800927990000001,,,14.75002882,12.00457225,13.14014221,20.57693928,1.200405625,0.279198104
2983942,ENSGALG00000028118,MSMP,"microseminoprotein, prostate associated [Source:NCBI gene;Acc:769825]",0.0,,,,,,0.0,0.0,0.0,0.0,,
2983992,ENSGALG00000021848,,avidin-like [Source:NCBI gene;Acc:431660],0.0,,,,,,0.0,0.0,0.0,0.0,,
2983994,ENSGALG00000026655,,avidin-related protein 2-like [Source:NCBI gene;Acc:427416],0.252695043,1.4715461719999998,2.773189439950112,0.768284898,,,0.0,0.0,1.01078017,0.0,4.994741884,0.294619063
2983996,ENSGALG00000028039,AVR2,avidin related protein 2 [Source:NCBI gene;Acc:395367],0.753320498,0.92365624,1.89691658620961,0.8499466440000001,,,1.053573487,0.0,0.0,1.959708503,4.882252248,0.189186505
2984014,ENSGALG00000023622,,avidin-related protein 4/5-like [Source:NCBI gene;Acc:769899],0.494250531,-2.43232859,0.18526617496736192,0.619063958,,,1.053573487,0.923428635,0.0,0.0,4.892275069,-0.497177398
2984016,ENSGALG00000025945,AVD,avidin [Source:NCBI gene;Acc:396260],0.937535039,-1.4897878880000002,0.3560648954334693,0.759202595,,,0.0,2.770285905,0.0,0.9798542509999999,4.860200197,-0.306528091
2984037,ENSGALG00000002578,,"aph-1 homolog B, gamma-secretase subunit [Source:NCBI gene;Acc:769986]",1.706318496,-0.35461993,0.7820756494802747,0.9143102190000001,,,1.053573487,2.770285905,2.02156034,0.9798542509999999,3.295617011,-0.10760350199999999
2984157,ENSGALG00000027785,CCBE1,collagen and calcium binding EGF domains 1 [Source:NCBI gene;Acc:770043],2.9991755860000002,0.4243375,1.341956121586739,0.883003997,,,4.214293949,0.923428635,0.0,6.85897976,2.883468073,0.147162198
2984381,ENSGALG00000035325,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1 [Source:NCBI gene;Acc:770077],33.61605849,-0.546611115,0.6846264258379822,0.512174534,,,48.46438042,31.39657359,23.24794391,31.35533605,0.833940859,-0.655455491
2984401,ENSGALG00000002854,PDZD2,PDZ domain containing 2 [Source:NCBI gene;Acc:427421],22.70106159,1.79195609,3.462840865129135,0.122649757,,,15.80360231,4.617143175,58.62524987,11.75825102,1.1607839070000001,1.5437464969999999
2984409,ENSGALG00000017405,NPR3,natriuretic peptide receptor 3 [Source:NCBI gene;Acc:431663],10.69411503,-1.377251939,0.38495135688166204,0.37540535799999997,,,3.160720462,27.70285905,5.05390085,6.85897976,1.55376982,-0.8863938029999999
2984544,ENSGALG00000003295,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:NCBI gene;Acc:427428],44.21388856,-0.42231910200000006,0.7462241200714781,0.5606870629999999,,,42.14293949,59.09943264,37.39886629,38.21431581,0.725857082,-0.581821288
2984772,ENSGALG00000017411,,relaxin/insulin like family peptide receptor 3 [Source:NCBI gene;Acc:431664],0.244963563,1.4489509090000001,2.7300945364760687,0.771814694,,,0.0,0.0,0.0,0.9798542509999999,4.996347688,0.290002017
2984835,ENSGALG00000003310,SLC45A2,solute carrier family 45 member 2 [Source:NCBI gene;Acc:431665],0.0,,,,,,0.0,0.0,0.0,0.0,,
2984877,ENSGALG00000027887,,C1q and tumor necrosis factor related protein 3 [Source:NCBI gene;Acc:427430],4.997982713,3.1158481289999997,8.668895121189754,0.18063562100000002,,,2.107146975,0.0,8.086241361,9.798542515,2.32734308,1.338800521
2984889,ENSGALG00000003432,AGXT2,alanine--glyoxylate aminotransferase 2 [Source:NCBI gene;Acc:431666],34.36139907,1.250072008,2.378532944717276,0.138647256,,,14.75002882,25.85600178,58.62524987,38.21431581,0.84415994,1.4808473480000002
2985006,ENSGALG00000003446,PRLR,prolactin receptor [Source:NCBI gene;Acc:395660],18.7525999,-1.083401124,0.47191498104953317,0.383997308,,,8.428587899,42.47771721,19.20482323,4.899271257,1.2444950909999999,-0.870554759
2985171,ENSGALG00000023552,SPEF2,sperm flagellar 2 [Source:NCBI gene;Acc:427435],20.87651361,-0.6885259779999999,0.6204874870887284,0.507967944,,,28.44648416,23.08571587,20.2156034,11.75825102,1.040061417,-0.662005115
2985172,ENSGALG00000013372,IL7R,interleukin 7 receptor [Source:NCBI gene;Acc:426054],1.489567741,1.010890564,2.015154654953325,0.7726925459999999,,,1.053573487,0.923428635,2.02156034,1.959708503,3.499650342,0.28885473300000003
2985419,ENSGALG00000013376,CAPSL,calcyphosine like [Source:NCBI gene;Acc:426055],31.95719881,-0.172310779,0.8874201525445196,0.8457283240000001,,,40.03579252,27.70285905,42.45276714,17.63737653,0.885590513,-0.194571618
2985421,ENSGALG00000021304,RANBP3L,RAN binding protein 3 like [Source:NCBI gene;Acc:770629],11.10550502,-2.448373615,0.18321714072771958,0.135781186,,,20.01789626,17.54514406,0.0,6.85897976,1.641345276,-1.491687125
2985536,ENSGALG00000003716,GDNF,glial cell derived neurotrophic factor [Source:NCBI gene;Acc:395569],0.46171431700000004,-2.343760804,0.19699613037579924,0.632354115,,,0.0,1.84685727,0.0,0.0,4.899001237,-0.478416047
2986550,ENSGALG00000003726,EGFLAM,"EGF like, fibronectin type III and laminin G domains [Source:NCBI gene;Acc:427445]",44.86242659,-0.931409484,0.5243458161862663,0.19406920800000002,,,55.83939483,61.86971854,32.34496544,29.39562754,0.717221897,-1.2986350359999999
2986745,ENSGALG00000048563,,,1.4570315280000001,1.094482159,2.1353642108292408,0.7754401479999999,,,0.0,1.84685727,2.02156034,1.959708503,3.8367036430000003,0.28526627600000004
2986746,ENSGALG00000003747,,oncostatin M receptor [Source:NCBI gene;Acc:427446],13.27896504,2.150365936,4.439403789176571,0.121652878,,,4.214293949,5.54057181,8.086241361,35.27475305,1.389239264,1.5478729930000001
2986823,ENSGALG00000003792,FYB,FYN binding protein [Source:NCBI gene;Acc:427448],4.014890083,-2.127599141,0.2288383669202659,0.37902537799999997,,,1.053573487,12.00457225,2.02156034,0.9798542509999999,2.418568704,-0.8796934890000001
2986893,ENSGALG00000003803,DAB2,"DAB2, clathrin adaptor protein [Source:NCBI gene;Acc:427449]",8.514078001,-0.875731934,0.5449773084929668,0.591058802,,,6.321440924,15.69828679,9.097021531000001,2.9395627539999998,1.62986814,-0.537302321
2987626,ENSGALG00000014824,PTGER4,prostaglandin E receptor 4 [Source:NCBI gene;Acc:427183],23.72426672,-1.066809733,0.4773734603791245,0.299995205,,,18.96432277,45.24800311,10.1078017,20.57693928,1.029298321,-1.036443673
2988112,ENSGALG00000014835,C7,complement C7 [Source:NCBI gene;Acc:427187],6.89034641,-0.37617203,0.7704792293119838,0.8288992040000001,,,6.321440924,9.23428635,8.086241361,3.919417006,1.740621789,-0.216113594
2988169,ENSGALG00000014840,C6,complement C6 [Source:NCBI gene;Acc:431585],0.263393372,-1.4986048790000002,0.3538954506371292,0.76375691,,,1.053573487,0.0,0.0,0.0,4.986191817,-0.300550988
2988225,ENSGALG00000014851,FBXO4,F-box protein 4 [Source:NCBI gene;Acc:431586],57.73403323,-0.38527884700000004,0.7656310015447538,0.587832,,,87.44659945,43.40114584,68.73305157,31.35533605,0.710872273,-0.541980412
2988657,ENSGALG00000014855,GHR,growth hormone receptor [Source:NCBI gene;Acc:408184],60.15624137,-0.7010473740000001,0.6151254730737143,0.319778226,,,38.98221903,109.8880076,52.56056885,39.19417006,0.7046313209999999,-0.994913727
2988848,ENSGALG00000047578,SELENOP1,selenoprotein P1 [Source:NCBI gene;Acc:431587],0.0,,,,,,0.0,0.0,0.0,0.0,,
